wavelength,flux
5351.2144,177300000000000.0
5351.2197,177300000000000.0
5351.2246,177300000000000.0
5351.2295,177300000000000.0
5351.235,177300000000000.0
5351.2397,177300000000000.0
5351.245,177300000000000.0
5351.25,177300000000000.0
5351.2554,177300000000000.0
5351.2603,177300000000000.0
5351.2656,177300000000000.0
5351.2705,177300000000000.0
5351.2754,177300000000000.0
5351.281,177300000000000.0
5351.2856,177300000000000.0
5351.291,177300000000000.0
5351.296,177300000000000.0
5351.3013,177300000000000.0
5351.306,177300000000000.0
5351.3115,177300000000000.0
5351.3164,177300000000000.0
5351.3213,177300000000000.0
5351.3267,177300000000000.0
5351.3315,177300000000000.0
5351.337,177300000000000.0
5351.342,177300000000000.0
5351.347,177300000000000.0
5351.352,177300000000000.0
5351.3574,177300000000000.0
5351.3623,177300000000000.0
5351.367,177300000000000.0
5351.3726,177300000000000.0
5351.3774,177300000000000.0
5351.383,177300000000000.0
5351.3877,177300000000000.0
5351.393,177300000000000.0
5351.398,177300000000000.0
5351.4033,177300000000000.0
5351.408,177300000000000.0
5351.413,177300000000000.0
5351.4185,177300000000000.0
5351.4233,177300000000000.0
5351.4287,177300000000000.0
5351.4336,177300000000000.0
5351.439,177300000000000.0
5351.444,177300000000000.0
5351.449,177300000000000.0
5351.454,177300000000000.0
5351.4595,177300000000000.0
5351.4644,177300000000000.0
5351.469,177300000000000.0
5351.4746,177300000000000.0
5351.4795,177300000000000.0
5351.485,177300000000000.0
5351.4897,177300000000000.0
5351.495,177300000000000.0
5351.5,177300000000000.0
5351.5054,177300000000000.0
5351.5103,177300000000000.0
5351.515,177300000000000.0
5351.5205,177300000000000.0
5351.5254,177300000000000.0
5351.531,177300000000000.0
5351.5356,177300000000000.0
5351.541,177300000000000.0
5351.546,177300000000000.0
5351.5513,177300000000000.0
5351.556,177300000000000.0
5351.561,177300000000000.0
5351.5664,177300000000000.0
5351.5713,177300000000000.0
5351.5767,177300000000000.0
5351.5815,177300000000000.0
5351.587,177300000000000.0
5351.592,177300000000000.0
5351.597,177300000000000.0
5351.602,177300000000000.0
5351.607,177300000000000.0
5351.6123,177300000000000.0
5351.617,177300000000000.0
5351.6226,177300000000000.0
5351.6274,177300000000000.0
5351.633,177300000000000.0
5351.6377,177300000000000.0
5351.643,177300000000000.0
5351.648,177300000000000.0
5351.653,177300000000000.0
5351.658,177300000000000.0
5351.663,177300000000000.0
5351.6685,177300000000000.0
5351.6733,177300000000000.0
5351.6787,177300000000000.0
5351.6836,177300000000000.0
5351.689,177300000000000.0
5351.694,177300000000000.0
5351.6987,177300000000000.0
5351.704,177300000000000.0
5351.709,177300000000000.0
5351.7144,177300000000000.0
5351.719,177300000000000.0
5351.7246,177300000000000.0
5351.7295,177300000000000.0
5351.735,177300000000000.0
5351.7397,177300000000000.0
5351.7446,177300000000000.0
5351.75,177300000000000.0
5351.755,177300000000000.0
5351.7603,177300000000000.0
5351.765,177300000000000.0
5351.7705,177300000000000.0
5351.7754,177300000000000.0
5351.781,177300000000000.0
5351.7856,177300000000000.0
5351.7905,177300000000000.0
5351.796,177300000000000.0
5351.801,177300000000000.0
5351.806,177300000000000.0
5351.811,177300000000000.0
5351.8164,177300000000000.0
5351.8213,177300000000000.0
5351.8267,177300000000000.0
5351.8315,177300000000000.0
5351.8364,177300000000000.0
5351.842,177300000000000.0
5351.8467,177300000000000.0
5351.852,177300000000000.0
5351.857,177300000000000.0
5351.8623,177300000000000.0
5351.867,177300000000000.0
5351.8726,177300000000000.0
5351.8774,177300000000000.0
5351.8823,177300000000000.0
5351.8877,177300000000000.0
5351.8926,177300000000000.0
5351.898,177300000000000.0
5351.903,177300000000000.0
5351.908,177300000000000.0
5351.913,177300000000000.0
5351.9185,177300000000000.0
5351.9233,177300000000000.0
5351.928,177300000000000.0
5351.9336,177300000000000.0
5351.9385,177300000000000.0
5351.944,177300000000000.0
5351.9487,177300000000000.0
5351.954,177300000000000.0
5351.959,177300000000000.0
5351.9644,177300000000000.0
5351.969,177300000000000.0
5351.974,177300000000000.0
5351.9795,177300000000000.0
5351.9844,177300000000000.0
5351.9897,177300000000000.0
5351.9946,177300000000000.0
5352.0,177300000000000.0
5352.005,177300000000000.0
5352.0103,177300000000000.0
5352.015,177300000000000.0
5352.02,177300000000000.0
5352.0254,177300000000000.0
5352.0303,177300000000000.0
5352.0356,177300000000000.0
5352.0405,177300000000000.0
5352.046,177300000000000.0
5352.051,177300000000000.0
5352.056,177300000000000.0
5352.061,177300000000000.0
5352.066,177300000000000.0
5352.0713,177300000000000.0
5352.076,177300000000000.0
5352.0815,177300000000000.0
5352.0864,177300000000000.0
5352.092,177300000000000.0
5352.0967,177300000000000.0
5352.102,177300000000000.0
5352.107,177300000000000.0
5352.112,177300000000000.0
5352.117,177300000000000.0
5352.122,177300000000000.0
5352.1274,177300000000000.0
5352.1323,177300000000000.0
5352.1377,177300000000000.0
5352.1426,177300000000000.0
5352.148,177300000000000.0
5352.153,177300000000000.0
5352.1577,177300000000000.0
5352.163,177300000000000.0
5352.168,177300000000000.0
5352.1733,177300000000000.0
5352.178,177300000000000.0
5352.1836,177300000000000.0
5352.1885,177300000000000.0
5352.194,177300000000000.0
5352.1987,177300000000000.0
5352.2036,177300000000000.0
5352.209,177300000000000.0
5352.214,177300000000000.0
5352.219,177300000000000.0
5352.224,177300000000000.0
5352.2295,177300000000000.0
5352.2344,177300000000000.0
5352.2397,177300000000000.0
5352.2446,177300000000000.0
5352.2495,177300000000000.0
5352.255,177300000000000.0
5352.26,177300000000000.0
5352.265,177300000000000.0
5352.27,177300000000000.0
5352.2754,177300000000000.0
5352.2803,177300000000000.0
5352.2856,177300000000000.0
5352.2905,177300000000000.0
5352.2954,177300000000000.0
5352.301,177300000000000.0
5352.3057,177300000000000.0
5352.311,177300000000000.0
5352.316,177300000000000.0
5352.3213,177300000000000.0
5352.326,177300000000000.0
5352.3315,177300000000000.0
5352.3364,177300000000000.0
5352.3413,177300000000000.0
5352.3467,177300000000000.0
5352.3516,177300000000000.0
5352.357,177300000000000.0
5352.362,177300000000000.0
5352.367,177300000000000.0
5352.372,177300000000000.0
5352.3774,177300000000000.0
5352.3823,177300000000000.0
5352.387,177300000000000.0
5352.3926,177300000000000.0
5352.3975,177300000000000.0
5352.403,177300000000000.0
5352.4077,177300000000000.0
5352.413,177300000000000.0
5352.418,177300000000000.0
5352.4233,177300000000000.0
5352.428,177300000000000.0
5352.433,177300000000000.0
5352.4385,177300000000000.0
5352.4434,177300000000000.0
5352.4487,177300000000000.0
5352.4536,177300000000000.0
5352.459,177300000000000.0
5352.464,177300000000000.0
5352.469,177300000000000.0
5352.474,177300000000000.0
5352.479,177300000000000.0
5352.4844,177300000000000.0
5352.4893,177300000000000.0
5352.4946,177300000000000.0
5352.4995,177300000000000.0
5352.505,177300000000000.0
5352.51,177300000000000.0
5352.515,177300000000000.0
5352.52,177300000000000.0
5352.525,177300000000000.0
5352.5303,177300000000000.0
5352.535,177300000000000.0
5352.5405,177300000000000.0
5352.5454,177300000000000.0
5352.551,177300000000000.0
5352.5557,177300000000000.0
5352.561,177300000000000.0
5352.566,177300000000000.0
5352.571,177300000000000.0
5352.576,177300000000000.0
5352.581,177300000000000.0
5352.5864,177300000000000.0
5352.5913,177300000000000.0
5352.5967,177300000000000.0
5352.6016,177300000000000.0
5352.607,177300000000000.0
5352.612,177300000000000.0
5352.6167,177300000000000.0
5352.622,177300000000000.0
5352.627,177300000000000.0
5352.6323,177300000000000.0
5352.637,177300000000000.0
5352.6426,177300000000000.0
5352.6475,177300000000000.0
5352.653,177300000000000.0
5352.6577,177300000000000.0
5352.6626,177300000000000.0
5352.668,177300000000000.0
5352.673,177300000000000.0
5352.678,177300000000000.0
5352.683,177300000000000.0
5352.6885,177300000000000.0
5352.6934,177300000000000.0
5352.6987,177300000000000.0
5352.7036,177300000000000.0
5352.7085,177300000000000.0
5352.714,177300000000000.0
5352.7188,177300000000000.0
5352.724,177300000000000.0
5352.729,177300000000000.0
5352.7344,177300000000000.0
5352.7393,177300000000000.0
5352.7446,177300000000000.0
5352.7495,177300000000000.0
5352.7544,177300000000000.0
5352.76,177300000000000.0
5352.7646,177300000000000.0
5352.77,177300000000000.0
5352.775,177300000000000.0
5352.7803,177300000000000.0
5352.785,177300000000000.0
5352.7905,177300000000000.0
5352.7954,177300000000000.0
5352.8003,177300000000000.0
5352.8057,177300000000000.0
5352.8105,177300000000000.0
5352.816,177300000000000.0
5352.821,177300000000000.0
5352.826,177300000000000.0
5352.831,177300000000000.0
5352.8364,177300000000000.0
5352.8413,177300000000000.0
5352.846,177300000000000.0
5352.8516,177300000000000.0
5352.8564,177300000000000.0
5352.862,177300000000000.0
5352.8667,177300000000000.0
5352.872,177300000000000.0
5352.877,177300000000000.0
5352.8823,177300000000000.0
5352.887,177300000000000.0
5352.892,177300000000000.0
5352.8975,177300000000000.0
5352.9023,177300000000000.0
5352.9077,177300000000000.0
5352.9126,177300000000000.0
5352.918,177300000000000.0
5352.923,177300000000000.0
5352.928,177300000000000.0
5352.933,177300000000000.0
5352.938,177300000000000.0
5352.9434,177300000000000.0
5352.948,177300000000000.0
5352.9536,177300000000000.0
5352.9585,177300000000000.0
5352.964,177300000000000.0
5352.9688,177300000000000.0
5352.974,177300000000000.0
5352.979,177300000000000.0
5352.984,177300000000000.0
5352.9893,177300000000000.0
5352.994,177300000000000.0
5352.9995,177300000000000.0
5353.0044,177300000000000.0
5353.01,177300000000000.0
5353.0146,177300000000000.0
5353.02,177300000000000.0
5353.025,177300000000000.0
5353.0303,177300000000000.0
5353.035,177300000000000.0
5353.04,177300000000000.0
5353.0454,177300000000000.0
5353.0503,177300000000000.0
5353.0557,177300000000000.0
5353.0605,177300000000000.0
5353.066,177300000000000.0
5353.071,177300000000000.0
5353.076,177300000000000.0
5353.081,177300000000000.0
5353.086,177300000000000.0
5353.0913,177300000000000.0
5353.096,177300000000000.0
5353.1016,177300000000000.0
5353.1064,177300000000000.0
5353.112,177300000000000.0
5353.1167,177300000000000.0
5353.122,177300000000000.0
5353.127,177300000000000.0
5353.132,177300000000000.0
5353.137,177300000000000.0
5353.142,177300000000000.0
5353.1475,177300000000000.0
5353.1523,177300000000000.0
5353.1577,177300000000000.0
5353.1626,177300000000000.0
5353.168,177300000000000.0
5353.173,177300000000000.0
5353.1777,177300000000000.0
5353.183,177300000000000.0
5353.188,177300000000000.0
5353.1934,177300000000000.0
5353.198,177300000000000.0
5353.2036,177300000000000.0
5353.2085,177287580000000.0
5353.214,177231540000000.0
5353.2188,177200000000000.0
5353.2236,177200000000000.0
5353.229,177200000000000.0
5353.234,177200000000000.0
5353.2393,177200000000000.0
5353.244,177200000000000.0
5353.2495,177200000000000.0
5353.2544,177200000000000.0
5353.26,177200000000000.0
5353.2646,177200000000000.0
5353.2695,177200000000000.0
5353.275,177200000000000.0
5353.28,177200000000000.0
5353.285,177200000000000.0
5353.29,177200000000000.0
5353.2954,177200000000000.0
5353.3003,177200000000000.0
5353.3057,177200000000000.0
5353.3105,177200000000000.0
5353.3154,177200000000000.0
5353.321,177200000000000.0
5353.3257,177200000000000.0
5353.331,177200000000000.0
5353.336,177200000000000.0
5353.3413,177200000000000.0
5353.346,177200000000000.0
5353.3516,177200000000000.0
5353.3564,177200000000000.0
5353.3613,177200000000000.0
5353.3667,177200000000000.0
5353.3716,177200000000000.0
5353.377,177200000000000.0
5353.382,177200000000000.0
5353.387,177200000000000.0
5353.392,177200000000000.0
5353.3975,177200000000000.0
5353.4023,177200000000000.0
5353.407,177200000000000.0
5353.4126,177200000000000.0
5353.4175,177200000000000.0
5353.423,177200000000000.0
5353.4277,177200000000000.0
5353.433,177200000000000.0
5353.438,177200000000000.0
5353.4434,177200000000000.0
5353.448,177200000000000.0
5353.453,177200000000000.0
5353.4585,177200000000000.0
5353.4634,177200000000000.0
5353.4688,177200000000000.0
5353.4736,177200000000000.0
5353.479,177200000000000.0
5353.484,177200000000000.0
5353.4893,177200000000000.0
5353.494,177200000000000.0
5353.499,177200000000000.0
5353.5044,177200000000000.0
5353.5093,177200000000000.0
5353.5146,177200000000000.0
5353.5195,177200000000000.0
5353.525,177200000000000.0
5353.53,177200000000000.0
5353.535,177200000000000.0
5353.54,177200000000000.0
5353.545,177200000000000.0
5353.5503,177200000000000.0
5353.555,177200000000000.0
5353.5605,177200000000000.0
5353.5654,177200000000000.0
5353.571,177200000000000.0
5353.5757,177200000000000.0
5353.581,177200000000000.0
5353.586,177200000000000.0
5353.591,177200000000000.0
5353.596,177200000000000.0
5353.601,177200000000000.0
5353.6064,177200000000000.0
5353.6113,177200000000000.0
5353.6167,177200000000000.0
5353.6216,177200000000000.0
5353.627,177200000000000.0
5353.632,177200000000000.0
5353.6367,177200000000000.0
5353.642,177200000000000.0
5353.647,177200000000000.0
5353.6523,177200000000000.0
5353.657,177200000000000.0
5353.6626,177200000000000.0
5353.6675,177200000000000.0
5353.673,177200000000000.0
5353.6777,177200000000000.0
5353.6826,177200000000000.0
5353.688,177200000000000.0
5353.693,177200000000000.0
5353.698,177200000000000.0
5353.703,177200000000000.0
5353.7085,177200000000000.0
5353.7134,177200000000000.0
5353.7188,177200000000000.0
5353.7236,177200000000000.0
5353.7285,177200000000000.0
5353.734,177200000000000.0
5353.739,177200000000000.0
5353.744,177200000000000.0
5353.749,177200000000000.0
5353.7544,177200000000000.0
5353.7593,177200000000000.0
5353.7646,177200000000000.0
5353.7695,177200000000000.0
5353.7744,177200000000000.0
5353.78,177200000000000.0
5353.7847,177200000000000.0
5353.79,177200000000000.0
5353.795,177200000000000.0
5353.8003,177200000000000.0
5353.805,177200000000000.0
5353.8105,177200000000000.0
5353.8154,177200000000000.0
5353.8203,177200000000000.0
5353.8257,177200000000000.0
5353.8306,177200000000000.0
5353.836,177200000000000.0
5353.841,177200000000000.0
5353.846,177200000000000.0
5353.851,177200000000000.0
5353.8564,177200000000000.0
5353.8613,177200000000000.0
5353.866,177200000000000.0
5353.8716,177200000000000.0
5353.8765,177200000000000.0
5353.882,177200000000000.0
5353.8867,177200000000000.0
5353.892,177200000000000.0
5353.897,177200000000000.0
5353.9023,177200000000000.0
5353.907,177200000000000.0
5353.912,177200000000000.0
5353.9175,177200000000000.0
5353.9224,177200000000000.0
5353.9277,177200000000000.0
5353.9326,177200000000000.0
5353.938,177200000000000.0
5353.943,177200000000000.0
5353.948,177200000000000.0
5353.953,177200000000000.0
5353.958,177200000000000.0
5353.9634,177200000000000.0
5353.9683,177200000000000.0
5353.9736,177200000000000.0
5353.9785,177200000000000.0
5353.984,177200000000000.0
5353.989,177200000000000.0
5353.994,177200000000000.0
5353.999,177200000000000.0
5354.004,177200000000000.0
5354.0093,177200000000000.0
5354.014,177200000000000.0
5354.0195,177200000000000.0
5354.0244,177200000000000.0
5354.03,177200000000000.0
5354.0347,177200000000000.0
5354.04,177200000000000.0
5354.045,177200000000000.0
5354.05,177200000000000.0
5354.055,177200000000000.0
5354.06,177200000000000.0
5354.0654,177200000000000.0
5354.0703,177200000000000.0
5354.0757,177200000000000.0
5354.0806,177200000000000.0
5354.086,177200000000000.0
5354.091,177200000000000.0
5354.0957,177200000000000.0
5354.101,177200000000000.0
5354.106,177200000000000.0
5354.1113,177200000000000.0
5354.116,177200000000000.0
5354.1216,177200000000000.0
5354.1265,177200000000000.0
5354.132,177200000000000.0
5354.1367,177200000000000.0
5354.1416,177200000000000.0
5354.147,177200000000000.0
5354.152,177200000000000.0
5354.157,177200000000000.0
5354.162,177200000000000.0
5354.1675,177200000000000.0
5354.1724,177200000000000.0
5354.1777,177200000000000.0
5354.1826,177200000000000.0
5354.1875,177200000000000.0
5354.193,177200000000000.0
5354.1978,177200000000000.0
5354.203,177200000000000.0
5354.208,177200000000000.0
5354.2134,177200000000000.0
5354.2183,177200000000000.0
5354.2236,177200000000000.0
5354.2285,177200000000000.0
5354.2334,177200000000000.0
5354.239,177200000000000.0
5354.2437,177200000000000.0
5354.249,177200000000000.0
5354.254,177200000000000.0
5354.2593,177200000000000.0
5354.264,177200000000000.0
5354.2695,177200000000000.0
5354.2744,177200000000000.0
5354.2793,177200000000000.0
5354.2847,177200000000000.0
5354.2896,177200000000000.0
5354.295,177200000000000.0
5354.3,177200000000000.0
5354.305,177200000000000.0
5354.31,177200000000000.0
5354.3154,177200000000000.0
5354.3203,177200000000000.0
5354.325,177200000000000.0
5354.3306,177200000000000.0
5354.3354,177200000000000.0
5354.341,177200000000000.0
5354.3457,177200000000000.0
5354.351,177200000000000.0
5354.356,177200000000000.0
5354.3613,177200000000000.0
5354.366,177200000000000.0
5354.371,177200000000000.0
5354.3765,177200000000000.0
5354.3813,177200000000000.0
5354.3867,177200000000000.0
5354.3916,177200000000000.0
5354.397,177200000000000.0
5354.402,177200000000000.0
5354.407,177200000000000.0
5354.412,177200000000000.0
5354.417,177200000000000.0
5354.4224,177200000000000.0
5354.4272,177200000000000.0
5354.4326,177200000000000.0
5354.4375,177200000000000.0
5354.443,177200000000000.0
5354.4478,177200000000000.0
5354.453,177200000000000.0
5354.458,177200000000000.0
5354.463,177200000000000.0
5354.4683,177200000000000.0
5354.473,177200000000000.0
5354.4785,177200000000000.0
5354.4834,177200000000000.0
5354.489,177200000000000.0
5354.4937,177200000000000.0
5354.499,177200000000000.0
5354.504,177200000000000.0
5354.509,177200000000000.0
5354.514,177200000000000.0
5354.519,177200000000000.0
5354.5244,177200000000000.0
5354.5293,177200000000000.0
5354.5347,177200000000000.0
5354.5396,177200000000000.0
5354.545,177200000000000.0
5354.55,177200000000000.0
5354.5547,177200000000000.0
5354.56,177200000000000.0
5354.565,177200000000000.0
5354.5703,177200000000000.0
5354.575,177200000000000.0
5354.5806,177200000000000.0
5354.5854,177200000000000.0
5354.591,177200000000000.0
5354.5957,177200000000000.0
5354.6006,177200000000000.0
5354.606,177200000000000.0
5354.611,177200000000000.0
5354.616,177200000000000.0
5354.621,177200000000000.0
5354.6265,177200000000000.0
5354.6313,177200000000000.0
5354.6367,177200000000000.0
5354.6416,177200000000000.0
5354.647,177200000000000.0
5354.652,177200000000000.0
5354.6567,177200000000000.0
5354.662,177200000000000.0
5354.667,177200000000000.0
5354.6724,177200000000000.0
5354.6772,177200000000000.0
5354.6826,177200000000000.0
5354.6875,177200000000000.0
5354.693,177200000000000.0
5354.6978,177200000000000.0
5354.7026,177200000000000.0
5354.708,177200000000000.0
5354.713,177200000000000.0
5354.7183,177200000000000.0
5354.723,177200000000000.0
5354.7285,177200000000000.0
5354.7334,177200000000000.0
5354.739,177200000000000.0
5354.7437,177200000000000.0
5354.7485,177200000000000.0
5354.754,177200000000000.0
5354.759,177200000000000.0
5354.764,177200000000000.0
5354.769,177200000000000.0
5354.7744,177200000000000.0
5354.7793,177200000000000.0
5354.7847,177200000000000.0
5354.7896,177200000000000.0
5354.7944,177200000000000.0
5354.8,177200000000000.0
5354.8047,177200000000000.0
5354.81,177200000000000.0
5354.815,177200000000000.0
5354.8203,177200000000000.0
5354.825,177200000000000.0
5354.8306,177200000000000.0
5354.8354,177200000000000.0
5354.8403,177200000000000.0
5354.8457,177200000000000.0
5354.8506,177200000000000.0
5354.856,177200000000000.0
5354.861,177200000000000.0
5354.866,177200000000000.0
5354.871,177200000000000.0
5354.8765,177200000000000.0
5354.8813,177200000000000.0
5354.886,177200000000000.0
5354.8916,177200000000000.0
5354.8965,177200000000000.0
5354.902,177200000000000.0
5354.9067,177200000000000.0
5354.912,177200000000000.0
5354.917,177200000000000.0
5354.9224,177200000000000.0
5354.9272,177200000000000.0
5354.932,177200000000000.0
5354.9375,177200000000000.0
5354.9424,177200000000000.0
5354.9478,177200000000000.0
5354.9526,177200000000000.0
5354.958,177200000000000.0
5354.963,177200000000000.0
5354.9683,177200000000000.0
5354.973,177200000000000.0
5354.978,177200000000000.0
5354.9834,177200000000000.0
5354.9883,177200000000000.0
5354.9937,177200000000000.0
5354.9985,177200000000000.0
5355.004,177200000000000.0
5355.009,177200000000000.0
5355.014,177200000000000.0
5355.019,177200000000000.0
5355.024,177200000000000.0
5355.0293,177200000000000.0
5355.034,177200000000000.0
5355.0396,177200000000000.0
5355.0444,177200000000000.0
5355.05,177200000000000.0
5355.0547,177200000000000.0
5355.06,177200000000000.0
5355.065,177200000000000.0
5355.07,177200000000000.0
5355.075,177200000000000.0
5355.08,177200000000000.0
5355.0854,177200000000000.0
5355.0903,177200000000000.0
5355.0957,177200000000000.0
5355.1006,177200000000000.0
5355.106,177200000000000.0
5355.111,177200000000000.0
5355.1157,177200000000000.0
5355.121,177200000000000.0
5355.126,177200000000000.0
5355.1313,177200000000000.0
5355.136,177200000000000.0
5355.1416,177200000000000.0
5355.1465,177200000000000.0
5355.152,177200000000000.0
5355.1567,177200000000000.0
5355.1616,177200000000000.0
5355.167,177200000000000.0
5355.172,177200000000000.0
5355.1772,177200000000000.0
5355.182,177200000000000.0
5355.1875,177200000000000.0
5355.1924,177200000000000.0
5355.1978,177200000000000.0
5355.2026,177200000000000.0
5355.2075,177200000000000.0
5355.213,177200000000000.0
5355.218,177200000000000.0
5355.223,177200000000000.0
5355.228,177200000000000.0
5355.2334,177200000000000.0
5355.2383,177200000000000.0
5355.2437,177200000000000.0
5355.2485,177200000000000.0
5355.2534,177200000000000.0
5355.259,177200000000000.0
5355.2637,177200000000000.0
5355.269,177200000000000.0
5355.274,177200000000000.0
5355.2793,177200000000000.0
5355.284,177200000000000.0
5355.2896,177200000000000.0
5355.2944,177200000000000.0
5355.2993,177200000000000.0
5355.3047,177200000000000.0
5355.3096,177200000000000.0
5355.315,177200000000000.0
5355.32,177200000000000.0
5355.325,177200000000000.0
5355.33,177200000000000.0
5355.3354,177200000000000.0
5355.3403,177200000000000.0
5355.345,177200000000000.0
5355.3506,177200000000000.0
5355.3555,177200000000000.0
5355.361,177200000000000.0
5355.3657,177200000000000.0
5355.371,177200000000000.0
5355.376,177200000000000.0
5355.3813,177200000000000.0
5355.386,177200000000000.0
5355.391,177200000000000.0
5355.3965,177200000000000.0
5355.4014,177200000000000.0
5355.4067,177200000000000.0
5355.4116,177200000000000.0
5355.417,177200000000000.0
5355.422,177200000000000.0
5355.4272,177200000000000.0
5355.432,177200000000000.0
5355.437,177200000000000.0
5355.4424,177200000000000.0
5355.4473,177200000000000.0
5355.4526,177200000000000.0
5355.4575,177200000000000.0
5355.463,177200000000000.0
5355.468,177200000000000.0
5355.473,177200000000000.0
5355.478,177200000000000.0
5355.483,177200000000000.0
5355.4883,177200000000000.0
5355.493,177200000000000.0
5355.4985,177200000000000.0
5355.5034,177200000000000.0
5355.509,177200000000000.0
5355.5137,177200000000000.0
5355.519,177200000000000.0
5355.524,177200000000000.0
5355.529,177200000000000.0
5355.534,177200000000000.0
5355.539,177200000000000.0
5355.5444,177200000000000.0
5355.5493,177200000000000.0
5355.5547,177200000000000.0
5355.5596,177200000000000.0
5355.565,177200000000000.0
5355.57,177200000000000.0
5355.5747,177200000000000.0
5355.58,177200000000000.0
5355.585,177200000000000.0
5355.5903,177200000000000.0
5355.595,177200000000000.0
5355.6006,177200000000000.0
5355.6055,177200000000000.0
5355.611,177200000000000.0
5355.6157,177200000000000.0
5355.6206,177200000000000.0
5355.626,177200000000000.0
5355.631,177200000000000.0
5355.636,177200000000000.0
5355.641,177200000000000.0
5355.6465,177200000000000.0
5355.6514,177200000000000.0
5355.6567,177200000000000.0
5355.6616,177200000000000.0
5355.6665,177200000000000.0
5355.672,177200000000000.0
5355.677,177200000000000.0
5355.682,177200000000000.0
5355.687,177200000000000.0
5355.6924,177200000000000.0
5355.6973,177200000000000.0
5355.7026,177200000000000.0
5355.7075,177200000000000.0
5355.7124,177200000000000.0
5355.718,177200000000000.0
5355.7227,177200000000000.0
5355.728,177200000000000.0
5355.733,177200000000000.0
5355.7383,177200000000000.0
5355.743,177200000000000.0
5355.7485,177200000000000.0
5355.7534,177200000000000.0
5355.7583,177200000000000.0
5355.7637,177200000000000.0
5355.7686,177200000000000.0
5355.774,177200000000000.0
5355.779,177200000000000.0
5355.784,177200000000000.0
5355.789,177200000000000.0
5355.7944,177200000000000.0
5355.7993,177200000000000.0
5355.804,177200000000000.0
5355.8096,177200000000000.0
5355.8145,177200000000000.0
5355.82,177200000000000.0
5355.8247,177200000000000.0
5355.83,177200000000000.0
5355.835,177200000000000.0
5355.8403,177200000000000.0
5355.845,177200000000000.0
5355.85,177200000000000.0
5355.8555,177200000000000.0
5355.8604,177200000000000.0
5355.8657,177200000000000.0
5355.8706,177200000000000.0
5355.876,177200000000000.0
5355.881,177200000000000.0
5355.886,177200000000000.0
5355.891,177200000000000.0
5355.896,177200000000000.0
5355.9014,177200000000000.0
5355.9062,177200000000000.0
5355.9116,177200000000000.0
5355.9165,177200000000000.0
5355.922,177200000000000.0
5355.927,177200000000000.0
5355.932,177200000000000.0
5355.937,177200000000000.0
5355.942,177200000000000.0
5355.9473,177200000000000.0
5355.952,177200000000000.0
5355.9575,177200000000000.0
5355.9624,177200000000000.0
5355.968,177200000000000.0
5355.9727,177200000000000.0
5355.978,177200000000000.0
5355.983,177200000000000.0
5355.988,177200000000000.0
5355.993,177200000000000.0
5355.998,177200000000000.0
5356.0034,177200000000000.0
5356.0083,177200000000000.0
5356.0137,177200000000000.0
5356.0186,177200000000000.0
5356.024,177200000000000.0
5356.029,177200000000000.0
5356.0337,177200000000000.0
5356.039,177200000000000.0
5356.044,177200000000000.0
5356.0493,177200000000000.0
5356.054,177200000000000.0
5356.0596,177200000000000.0
5356.0645,177200000000000.0
5356.07,177200000000000.0
5356.0747,177200000000000.0
5356.0796,177200000000000.0
5356.085,177200000000000.0
5356.09,177200000000000.0
5356.095,177200000000000.0
5356.1,177200000000000.0
5356.1055,177200000000000.0
5356.1104,177200000000000.0
5356.1157,177200000000000.0
5356.1206,177200000000000.0
5356.1255,177200000000000.0
5356.131,177200000000000.0
5356.1357,177200000000000.0
5356.141,177200000000000.0
5356.146,177200000000000.0
5356.1514,177200000000000.0
5356.1562,177200000000000.0
5356.1616,177200000000000.0
5356.1665,177200000000000.0
5356.1714,177200000000000.0
5356.177,177200000000000.0
5356.1816,177200000000000.0
5356.187,177200000000000.0
5356.192,177200000000000.0
5356.1973,177200000000000.0
5356.202,177200000000000.0
5356.2075,177200000000000.0
5356.2124,177200000000000.0
5356.218,177200000000000.0
5356.2227,177200000000000.0
5356.2275,177200000000000.0
5356.233,177200000000000.0
5356.238,177200000000000.0
5356.243,177200000000000.0
5356.248,177200000000000.0
5356.2534,177200000000000.0
5356.2583,177200000000000.0
5356.2637,177200000000000.0
5356.2686,177200000000000.0
5356.2734,177200000000000.0
5356.279,177200000000000.0
5356.2837,177200000000000.0
5356.289,177200000000000.0
5356.294,177200000000000.0
5356.2993,177200000000000.0
5356.304,177200000000000.0
5356.3096,177200000000000.0
5356.3145,177200000000000.0
5356.3193,177200000000000.0
5356.3247,177200000000000.0
5356.3296,177200000000000.0
5356.335,177200000000000.0
5356.34,177200000000000.0
5356.345,177200000000000.0
5356.35,177200000000000.0
5356.3555,177200000000000.0
5356.3604,177200000000000.0
5356.365,177200000000000.0
5356.3706,177200000000000.0
5356.3755,177200000000000.0
5356.381,177200000000000.0
5356.3857,177200000000000.0
5356.391,177200000000000.0
5356.396,177200000000000.0
5356.4014,177200000000000.0
5356.4062,177200000000000.0
5356.411,177200000000000.0
5356.4165,177200000000000.0
5356.4214,177200000000000.0
5356.427,177200000000000.0
5356.4316,177200000000000.0
5356.437,177200000000000.0
5356.442,177200000000000.0
5356.4473,177200000000000.0
5356.452,177200000000000.0
5356.457,177200000000000.0
5356.4624,177200000000000.0
5356.4673,177200000000000.0
5356.4727,177200000000000.0
5356.4775,177200000000000.0
5356.483,177200000000000.0
5356.488,177200000000000.0
